lat,classic,architecture,comfort,number_of_levels_basement_excl,interior design,town,price_detail,modern,barn,parquet,garage,yard,landscape,fireplace,patio,living_space_area_basement_excl,sold_in,villa,scenic,building_dimensions,long,minimalist,address,number_of_bathrooms,hotel,suburb,porch,total_number_of_rooms,environment,swimming pool,travel,number_of_bedrooms,gazebo,pool,url,flora,luxury,contemporary,mansion,lot_dimensions,year_sold,month_sold,pavement,old,municipal_assessment,asking_price,final_amount,property_style,backyard_faces,number_of_half_baths,year_of_construction,bathroom_details,bedroom_details,located_on_which_floor_if_condo,ownership,number_of_exterior_parking
45.5921139,0,1,0,1,1,Mercier / Hochelaga / Maisonneuve,no_agents,0,0,0,0,0,0,0,1,85.94,25,0,0,11.28,-73.5261073,0,2601 place Lepailleur,2,1,0,1,9,0,0,0,4,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-256957,0,1,1,0,669.65,2011,12,0,0,,,,detached,,,1951,salle_de_lavage_au_sous_sol_avec_salle_de_bain,,,,
45.64539826305977,0,1,0,2,1,Riviï¿½re des Prairies,available_now,1,0,1,0,0,0,1,0,162.39,317,0,0,11.58,-73.57470989227295,0,12137 rue Rodolphe Forget,2,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-226097,0,1,1,1,30.48,2011,12,0,0,362200,380000,370000,2_storey,,1,2002,,,,,
45.6731733,0,1,1,1,1,Pointe-Aux-Trembles / East Montreal,best_price_in_the_area,0,0,0,1,1,1,1,1,98.85,115,0,0,11.58,-73.4978777,0,1100 avenue 56e,2,1,1,1,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-275844,0,1,1,0,30.48,2011,12,0,0,190000,235000,235000,detached,south_west,,1958,rï¿½novï¿½e_derniï¿½rement,13_pi_x_10_pi_13pi_x_10_pi_10_pi_x_9_pi,,,
45.6599844,0,1,0,2,1,Pointe-Aux-Trembles / East Montreal,with_garage,1,0,0,0,0,1,0,0,106.84,39,0,0,10.97,-73.5099782,0,13224 rue Colette-Bonheur,2,1,0,0,6,1,0,0,4,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-250168,0,1,1,1,172,2011,12,0,0,211900,224900,220000,townhouse,,1,1992,,,,,
45.574053161749994,0,1,1,1,1,Mercier / Hochelaga / Maisonneuve,,0,0,0,0,1,0,0,1,96.62,67,0,0,12.19,-73.54679346084595,0,3240 rue Lacordaire,1,0,1,1,7,0,0,0,2,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-285748,1,1,1,0,25.6,2011,12,1,0,,,,semi_detached,south,,1915,,,,,
45.613549604053006,0,1,0,2,1,North Montreal,new_price,0,0,1,0,1,0,0,0,113.16,139,0,0,8.84,-73.62531244754791,1,5815 Ronald,2,0,1,1,11,0,0,1,4,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-259810,0,0,1,0,17.98,2011,12,0,1,273200,315000,300000,side_split,north_west,,1964,,,,,
45.607462913183,0,1,0,2,1,Anjou,no_agents,0,0,1,0,0,1,0,1,135.27,57,0,0,10.97,-73.5613203048706,0,7772 place Blain,1,0,0,0,11,1,0,1,5,0,0,http://duproprio.com//house-for-sale-anjou-quebec-en-287055,0,1,1,0,24.38,2011,12,0,0,275200,329500,313000,semi_detached,south,1,1964,bain_et_douche_sï¿½parï¿½s,4_chambres_ï¿½_l_ï¿½tage_1_chambre_cinï¿½ma_maison_au_sous_sol,,,
45.4659054,0,1,0,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,best_price_in_the_area,0,0,0,0,1,0,0,0,153.29,69,0,0,13.72,-73.6216652,1,2323 Grand Boulevard,2,1,1,1,10,0,0,0,3,0,0,http://duproprio.com//house-for-sale-cote-des-neiges-quebec-en-284724,0,1,1,0,50.9,2011,12,1,0,361300,500000,485000,2_storey,north_east,,1951,baignoire_en_fonte,avec_garde_robe,,,
45.5334906,0,1,0,2,1,Ahuntsic / Cartierville,by_appointment,0,0,1,0,1,0,1,0,125.05,31,0,0,8.53,-73.7087027,0,12095 boulevard O'Brien,2,0,0,0,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-293450,0,1,1,0,30.48,2011,12,0,0,327300,365000,355000,2_storey,north_east,,1950,1_salle_de_bain_au_1er_ï¿½tage_1_salle_de_bain_au_sous_sol,2_chambres_au_2ï¿½me_1_chambre_au_1er_possibilitï¿½_d_une_chambre_au_sous_sol,,,
45.6074193,0,1,0,2,1,North Montreal,with_parking,1,0,0,0,0,0,0,1,82.13,115,0,0,7.92,-73.6232532,0,11554 rue Des Narcisses,1,1,0,0,7,0,1,1,2,0,1,http://duproprio.com//house-for-sale-north-montreal-quebec-en-274213,0,1,1,0,26.21,2011,12,0,0,151500,223000,232000,freehold_townhouse,west,1,,cï¿½ramique,plancher_en_bois,,,
45.5516665,0,1,0,2,1,Ahuntsic / Cartierville,no_agents,0,0,1,0,0,0,0,1,106.84,3,0,0,11.58,-73.6589374,0,10072 Berri,1,1,0,1,9,0,0,0,3,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-278166,0,1,1,0,30.54,2011,12,0,0,,324000,313000,2_storey,west,,,,,,,
45.543809585847654,0,1,0,2,1,Ahuntsic / Cartierville,,0,0,1,0,1,0,1,1,120.77,1,0,0,7.92,-73.66865158081055,0,10350 rue Jeanne-Mance,2,0,1,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-298164,1,1,1,0,22.86,2011,12,0,0,453600,598000,595000,,west,,1951,,,,,
45.4402338,0,1,0,1,1,Dorval / Dorval Island,completely_renovated,0,0,1,0,1,1,0,0,107.3,70,0,0,107.3,-73.7325531,0,89 avenue Dahlia,1,1,0,1,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-dorval-quebec-en-284121,1,1,1,1,544,2011,11,0,0,,339900,330000,semi_detached,east,1,1951,completely_renovated_full_bathroom_with_ceramics_and_whirlpool_bath,,,,
45.5462517,0,1,0,2,1,Rosemont / La Petite Patrie,completely_renovated,1,0,0,0,0,0,0,0,157.94,27,0,0,16.76,-73.5709254,1,4985 avenue 5e,2,0,0,0,8,0,0,0,4,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-292680,0,1,1,1,23.77,2011,11,0,0,,,,2_storey,east,,1923,,,,,
45.43363,0,1,0,2,1,LaSalle,negotiable,0,0,0,0,1,0,0,0,106.37,142,0,0,5.87,-73.598774,0,324 avenue 1 iere,1,1,0,1,,0,0,1,3,0,0,http://duproprio.com//home-for-sale-lasalle-quebec-en-267361,0,1,1,0,7.62,2011,11,1,1,250000,339000,310000,2_storey,west,1,1956,,,,,
45.544951715506535,0,1,0,2,1,Ahuntsic / Cartierville,several_upgrades,0,0,0,0,0,0,0,1,156.26,25,0,0,10.36,-73.69989931583405,0,1450 boulevard Gouin Ouest,1,0,0,1,9,0,0,1,3,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-253466,0,1,1,1,574.2,2011,11,0,1,,684500,670000,heritage,south_east,1,1875,,,,,
45.48481186101471,0,1,0,2,0,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,,0,0,0,0,1,0,0,0,211.63,11,0,0,7.92,-73.62252831459045,0,4768 rue Mï¿½ridian,3,0,1,0,9,0,0,0,6,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-295396,0,0,0,1,19.81,2011,11,0,0,,,,2_storey,south,1,1942,2_ï¿½_l_ï¿½tage_dont_1_ensuite_1_au_rc,4_chambres_ï¿½_l_ï¿½tage_1_chambre_bureau_au_rdc_1_chambre_au_sous_sol,,,
45.569584758165995,0,1,1,2,1,Rosemont / La Petite Patrie,by_appointment,0,0,0,0,0,0,0,1,159.33,248,1,0,7.62,-73.5668134689331,0,5945 rue Viau,2,1,1,1,9,0,1,0,5,0,1,http://duproprio.com//home-for-sale-rosemont-petite-patrie-quebec-en-234735,0,1,1,0,30.48,2011,11,1,0,419600,499000,445000,semi_detached,north_east,,1945,2_salles_de_bain_modernisï¿½es,4_chambres_sont_au_1er_ï¿½tage,,,
45.448374950810084,0,0,1,2,1,Lachine,new_price,0,0,1,0,0,0,0,0,126.35,240,0,0,6.1,-73.65253686904907,0,441 Emile-Pominville,1,1,0,0,10,0,0,0,4,0,0,http://duproprio.com//house-for-sale-lachine-quebec-en-241785,0,1,1,0,65.23,2011,11,0,0,,,,townhouse,north_east,1,2008,shower_triangle_bathtub_2_drs,all_upgraded_to_wood,,,
45.46633111420885,0,1,1,2,1,L'Ile Des Soeurs,available_now,0,0,1,0,0,0,1,1,124.86,10,0,0,5.49,-73.53780269622803,0,24 rue Berlioz,1,1,0,0,6,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-293936,0,1,1,0,243,2011,11,0,0,378500,515000,500000,townhouse,north_east,1,1996,bain_et_douche_sï¿½parï¿½s,2_chambres_au_deuxiï¿½me_ï¿½tage_et_1_chambre_au_sous_sol,,,
45.4375352706523,0,1,0,2,1,Lachine,negotiable,1,0,1,0,0,0,1,1,130.06,65,0,0,10.88,-73.68304967880249,0,490 avenue 21e,1,0,1,1,3,0,0,1,3,0,0,http://duproprio.com//house-for-sale-lachine-quebec-en-280584,0,1,1,1,13.89,2011,11,1,0,320000,405000,385000,townhouse,,1,2005,,,,,
45.5227589,0,1,0,2,0,St-Laurent,completely_renovated,0,0,0,0,0,0,0,0,109.44,59,0,0,9.6,-73.7232697,0,2330 rue Loiseau,1,0,1,1,7,0,0,0,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-282988,0,1,0,1,27.43,2011,11,1,0,,,,townhouse,south,1,1976,entiï¿½rement_rï¿½novï¿½e,,,,
45.5222914,0,1,0,2,1,Le Plateau-Mont-Royal,,0,0,1,0,0,0,0,0,153.29,14,0,0,12.5,-73.5985449,0,5314 avenue de l'Esplanade,1,0,0,0,9,1,0,1,4,0,0,http://duproprio.com//home-for-sale-plateau-mont-royal-quebec-en-292455,1,1,1,1,18.87,2011,11,0,0,,744000,720000,townhouse,west,1,1903,,3_chambres_ï¿½_l_ï¿½tage_et_possibilitï¿½_d_une_autre_au_sous_sol_prï¿½sentement_bureau,,,
45.6507566,0,1,1,2,1,Pointe-Aux-Trembles / East Montreal,completely_renovated,0,0,0,0,0,0,1,1,94.3,13,0,0,94.3,-73.5065232,0,540 place du Parc,1,1,1,1,5,0,0,1,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-291078,0,1,1,0,130,2011,11,0,0,140600,179800,172000,townhouse,east,,1970,salle_de_bain_rï¿½novï¿½_au_complet,une_chambre_principale_et_2_chambres_regulier,,,
45.602162,0,1,0,1,1,Anjou,with_garage,0,0,1,1,1,0,0,0,103.68,50,0,0,14.33,-73.547696,1,8041 avenue de la Seine,2,0,1,1,11,0,0,0,4,0,0,http://duproprio.com//home-for-sale-anjou-quebec-en-283588,0,1,1,1,24.38,2011,11,0,0,,,,cathedral_roof,north_east,1,1957,neuf,3_au_rdc_1_ssol,,,
45.5092083,0,1,1,2,1,Ahuntsic / Cartierville,negotiable,0,0,0,0,0,0,1,1,183.95,846,0,0,13.55,-73.7493587,0,12207A Rue Green-Lane,3,0,0,0,11,0,0,1,5,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-137284,0,1,1,0,31.7,2011,11,0,0,459000,579000,575000,detached,east,1,2001,3_complï¿½tes_avec_douche_une_ï¿½,7_ch_fermï¿½es_spacieuses,,,
45.5458247,1,1,1,2,1,Rosemont / La Petite Patrie,,0,0,0,0,1,0,0,0,139.35,7,0,0,11.28,-73.5674224,0,4738 avenue 6iï¿½me,1,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-291881,0,1,1,1,180,2011,11,0,1,,,,townhouse,south_west,1,2005,,,,,
45.4469417,0,1,1,2,1,Lachine,no_agents,0,0,1,0,0,0,0,1,98.11,119,0,0,4.88,-73.6895726,0,778 Tsse Louis Basile Pigeon,1,1,1,0,8,0,0,0,2,0,0,http://duproprio.com//house-for-sale-lachine-quebec-en-267518,0,1,1,0,202,2011,11,0,0,231400,279999,275000,townhouse,north,1,1991,recently_renovated_bathroom,two_large_bedrooms_with_vast_closets,,,
45.5228272,0,1,0,2,1,St-Laurent,with_garage,1,0,1,0,0,1,0,0,125.42,16,0,0,7.62,-73.6917779,1,1830 avenue O'brien,1,0,0,0,8,0,0,0,4,0,0,http://duproprio.com//home-for-sale-st-laurent-quebec-en-288600,0,1,1,0,15.24,2011,11,0,0,,457000,457000,open_area,,1,,douche_vitrï¿½e_et_cï¿½ramique_bain_sï¿½parï¿½,3_ï¿½_l_ï¿½tage_1_au_sous_sol,,,
45.594701984886214,0,1,1,1,1,Mercier / Hochelaga / Maisonneuve,restored,0,0,1,0,1,0,0,0,81.29,111,0,0,10.67,-73.53303909301758,1,7835 rue Roux,2,0,1,1,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-267926,0,1,1,1,24.69,2011,11,0,0,254500,419000,405000,executive,,,1951,de_luxe,vaste_avec_rangement,,,
45.69786215271647,0,1,0,2,1,Pointe-Aux-Trembles / East Montreal,,0,0,0,0,0,0,1,1,148.55,228,0,0,11.89,-73.49295616149902,0,85 Pierre-Mercure,3,1,1,1,9,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-241866,0,1,1,0,33.53,2011,11,0,0,,449999,440000,side_split,north_east,,1986,refaites_ï¿½_neuf,3_chambres_ï¿½_l_ï¿½tage_et_possibilitï¿½_d_une_4e_au_sous_sol,,,
45.4600301,0,1,1,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,completely_renovated,0,0,1,0,1,0,0,1,150.5,25,0,0,10.97,-73.6536317,0,5290 rue Patricia,2,1,0,1,11,0,0,0,4,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-285850,0,1,1,0,416.91,2011,10,0,0,,485000,480000,detached,,1,1950,,2_au_2ieme_ï¿½tage_1_au_rez_de_chaussï¿½e_1_au_sous_sol,,,
45.4710558,0,1,1,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,available_now,0,0,0,0,1,0,1,0,178.4,15,0,0,12.44,-73.6199476,0,3834 avenue Melrose,1,0,0,1,9,0,0,0,4,0,0,http://duproprio.com//house-for-sale-cote-des-neiges-quebec-en-288944,0,1,1,0,28.96,2011,10,0,0,545300,790000,800000,heritage,south_west,1,1910,wash_closet_and_main_bathroom_style,large_bright_and_freshly_painted,,,
45.5912544,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,completely_renovated,0,0,0,0,1,0,0,0,104.05,106,0,0,8.69,-73.5475767,0,5551 Radisson,1,0,1,1,6,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-269226,0,1,1,1,22.86,2011,10,1,0,,,,semi_detached,,1,1959,,2_large_bedrooms_on_2st_floor,,,
45.4882763,0,1,0,2,1,Pierrefonds / Roxboro,,0,0,0,0,0,0,1,0,120.4,18,0,0,5.49,-73.8517828,0,4839 rue Jolicoeur,1,0,1,1,8,0,0,0,3,0,0,http://duproprio.com//house-for-sale-pierrefonds-roxboro-quebec-en-286782,0,1,1,0,37.28,2011,10,1,0,281600,309000,300000,2_storey,,1,2001,bain_podium_et_douche,,,,
45.4662344,0,1,0,2,1,Pointe-Claire,negotiable,0,0,0,1,1,0,0,1,115.94,39,0,0,11.89,-73.8053585,0,44 avenue Compton Crescent,2,1,1,1,8,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-claire-quebec-en-282181,0,1,1,0,30.48,2011,10,0,0,,,,open_area,north_east,,1991,1_ï¿½_l_ï¿½tage_et_1_au_sous_sol,3_ï¿½_l_ï¿½tage_et_une_au_sous_sol,,,
45.5407024,0,1,0,2,1,Rosemont / La Petite Patrie,completely_renovated,0,0,0,0,1,0,0,0,92.9,73,0,0,7.62,-73.5900357,0,5860 rue Cartier,1,1,0,1,7,0,0,0,2,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-274734,0,1,1,0,18.29,2011,10,0,1,,439000,,2_storey,west,1,,avec_bain_tourbillon_et_douche_monocoque_sï¿½parï¿½e,,,,
45.575059498611985,0,0,0,2,1,Ahuntsic / Cartierville,no_agents,0,0,0,0,1,0,1,1,88.26,38,0,0,4.88,-73.65062713623047,0,10-464 de Lille,1,1,0,1,,0,0,0,2,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-281323,0,1,1,0,26.52,2011,10,0,0,,,,2_storey,,,1951,,,,,
45.61310682144738,0,1,0,3,1,Mercier / Hochelaga / Maisonneuve,best_price_in_the_area,1,0,1,0,0,0,0,1,137.87,65,0,0,13.11,-73.53630065917969,1,9483 Rousseau,1,1,0,0,7_5,0,0,1,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-276138,0,1,1,0,28.65,2011,10,1,0,,344900,340000,townhouse,west,1,2009,douche_en_cï¿½ramique_et_porte_en_verre,trï¿½s_grands_gardes_robe_dans_chacune_des_chambres,,,
45.51975786094834,0,1,0,2,1,St-Laurent,completely_renovated,0,0,0,0,0,1,1,1,106.28,54,0,0,6.71,-73.6873197555542,1,1500 avenue O'Brien,1,1,0,0,7,1,0,0,3,0,0,http://duproprio.com//home-for-sale-st-laurent-quebec-en-278846,1,1,1,0,535.4,2011,10,0,0,,450000,443000,2_storey,west,,1920,situï¿½e_au_deuxiï¿½me_ï¿½tage,les_3_chambres_sont_situï¿½es_au_deuxiï¿½me_ï¿½tage,,,
45.4558177,0,1,0,2,1,South-West Montreal,by_appointment,0,0,1,0,1,0,1,0,123.93,158,0,0,6.63,-73.5825583,0,1420 rue De Sï¿½ve,2,0,1,1,7,0,0,1,3,0,0,http://duproprio.com//house-for-sale-montreal-sud-ouest-quebec-en-253261,0,1,1,1,8.13,2011,10,0,0,371600,476500,450000,townhouse,south_west,1,1997,baignoire_et_douche_sï¿½parï¿½es,,,,
45.5040755,0,1,0,3,1,St-Laurent,exceptional_view,0,0,1,0,0,1,0,0,198.35,22,0,0,9.43,-73.721225,1,4260 rue Ernest Hemingway,1,0,0,0,9,0,0,1,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-210954,0,1,1,1,15.97,2011,10,0,0,,559000,553000,townhouse,south,,2009,,master_bedroom_with_walk_in_closet,,,
45.5962356,0,1,1,2,1,North Montreal,new_price,1,0,0,0,0,0,0,1,117.06,302,0,0,10.67,-73.6349934,0,11291 Armand-Lavergne,1,0,0,1,,0,0,1,3,0,0,http://duproprio.com//house-for-sale-north-montreal-quebec-en-214958,0,1,1,0,27.43,2011,8,0,0,,,,townhouse,,1,2002,,,,,
45.55384751009745,0,1,0,2,1,Ahuntsic / Cartierville,available_now,0,0,0,0,0,0,1,1,190,115,0,0,8.7,-73.67281436920166,0,10854 avenue d'Auteuil,2,1,0,0,14,0,0,0,5,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-251128,0,1,1,0,20,2011,8,0,0,535100,779000,701000,executive,north,1,1921,salle_de_bain_complï¿½te_ï¿½_l_ï¿½tage_salle_de_bain_neuve_en_marbre_avec_douche_et_plancher_chauffant_au_sous_sol,possibilitï¿½_d_une_sixiï¿½me_chambre_au_sous_sol_circuit_ï¿½lectrique_indï¿½pendant,,,
45.4676183,0,1,1,2,1,Cï¿½te-Saint-Luc / Hampstead / Montreal West,updated_price,0,0,0,0,1,1,0,0,118.92,5,0,0,9.75,-73.6536863,0,5512 rue Elgin,1,1,1,1,7,0,0,1,3,0,0,http://duproprio.com//house-for-sale-cote-st-luc-quebec-en-244381,0,1,1,1,26.82,2011,8,0,0,,379000,370000,semi_detached,south_west,1,1955,,,,,
45.5707499,0,1,0,1,1,Mercier / Hochelaga / Maisonneuve,no_agents,0,0,0,0,0,1,0,0,76.65,4,0,0,10.06,-73.538734,1,2562 Montsabrï¿½,1,1,0,0,4,1,0,0,2,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-268114,0,1,1,0,25.6,2011,8,1,0,,,,detached,,,1910,salle_de_bain_complï¿½te,une_chambre_fermï¿½e_et_prssibilitï¿½_d_en_finir_une_deuxiï¿½me,,,
45.4923287,0,1,0,2,1,Dollard-Des-Ormeaux,no_agents,0,0,1,0,0,0,0,0,104.05,100,0,0,6.1,-73.7940109,0,491 Davignon,1,1,0,0,8,0,0,0,3,0,0,http://duproprio.com//house-for-sale-dollard-des-ormeaux-quebec-en-246332,0,1,1,0,45,2011,8,0,0,155100,229000,,townhouse,south,1,1970,,chambre_des_maitres_avec_walk_in,,,
45.4855707,0,1,0,2,1,South-West Montreal,no_agents,0,0,0,0,0,0,1,1,120.77,6,0,0,9.14,-73.5735392,1,2240 rue Delisle,1,0,0,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-montreal-sud-ouest-quebec-en-260897,0,1,1,1,24.69,2011,8,0,0,,,,freehold_townhouse,south_east,1,1982,bain_douche,chambre_principale_attenante_ï¿½_la_salle_de_bain_une_chambre_utilisï¿½e_en_salle_d_habillage,,,
45.6537912,0,1,0,2,1,Pointe-Aux-Trembles / East Montreal,with_garage,0,0,0,0,1,0,0,0,111.48,57,0,0,9.14,-73.4915862,0,560 place Saint-Georges,1,1,0,0,6,0,0,0,2,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-265859,0,1,1,1,38.1,2011,8,0,0,197400,269900,266000,freehold_townhouse,south_west,1,1985,bain_tourbillon_et_douche_en_verre_sï¿½parï¿½e,2_chambres_bureau_walk_in_dans_la_chambre_des_maï¿½tres,,,
45.52214,0,1,0,2,1,Mount-Royal,completely_renovated,0,0,0,1,0,0,1,1,240.15,15,0,0,,-73.6522038,0,101 avenue Brittany,2,1,1,0,9,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mount-royal-quebec-en-273829,0,1,1,1,20.54,2011,8,0,0,,,,townhouse,,1,1966,completement_renove,spacieuses_avec_grande_fenestration,,,
45.44834484347202,1,1,1,3,1,L'Ile Des Soeurs,with_garage,0,0,1,0,0,0,0,0,213.68,123,0,0,11.89,-73.55765104293823,1,334 chemin de la Pointe-Sud,2,1,0,0,8,0,0,1,4,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-248448,0,1,1,1,28.74,2011,8,0,1,,789000,750000,townhouse,,1,2009,,,,,
45.5019006,0,1,0,3,1,St-Laurent,new_price,0,0,1,0,1,0,0,0,203,94,0,0,9.4,-73.7254758,1,3838 rue Cï¿½line Marier,1,1,1,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-255136,0,1,1,1,17,2011,8,0,0,370300,475000,470000,townhouse,south_west,1,2008,,,,,
45.5221543,0,1,0,2,1,St-Laurent,completely_renovated,0,0,0,0,1,1,1,0,118.92,45,0,0,9.75,-73.7187012,1,3077 Carroll,2,1,0,0,9,1,0,0,4,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-265491,1,1,1,0,27.43,2011,8,0,0,239300,365000,350000,townhouse,,1,1975,,,,,
45.5934267,0,1,1,1,1,North Montreal,no_agents,0,0,1,0,0,1,0,0,96.62,144,0,0,,-73.634635,1,10965 Pelletier,1,0,0,0,6,0,0,0,3,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-238022,0,1,1,0,47.46,2011,8,0,0,,300000,275000,multi_generation,south_east,,,,,,,
45.636684,0,1,1,1,1,Pointe-Aux-Trembles / East Montreal,with_garage,0,0,0,0,1,0,1,1,,8,0,0,,-73.4983806,0,835 avenue 4e,2,0,1,1,,1,0,1,2,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-273637,0,1,1,0,395,2011,8,0,0,225600,279900,275000,semi_detached,,,,bain_tourbillon,,,,
45.65824,0,1,0,2,1,Riviï¿½re des Prairies,several_upgrades,0,0,0,0,1,0,1,0,222.97,72,1,0,9.75,-73.574519,0,9505 boulevard Gouin est,3,1,1,1,13,0,1,0,3,0,1,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-260049,0,1,1,0,31.09,2011,8,0,0,458800,475000,465000,2_storey,west,,1985,,,,,
45.5142493,0,1,0,2,1,Outremont,several_upgrades,0,0,0,0,1,0,0,1,185.81,59,0,0,12.8,-73.6104457,0,538 chemin Cï¿½te Ste-Catherine,2,1,1,1,9,0,0,0,5,0,0,http://duproprio.com//home-for-sale-outremont-quebec-en-262199,0,1,1,0,35.66,2011,8,0,0,,1200000,1100000,executive,south_east,1,1927,,spacieuses_et_bien_ï¿½clairï¿½es_2_chambres_avec_balcon,,,
45.65022837500757,0,1,0,2,1,Pointe-Aux-Trembles / East Montreal,available_now,0,0,1,1,1,0,0,0,,23,0,0,,-73.50771903991699,1,835 place Du Parc,1,1,1,1,7,1,0,0,3,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-270046,0,1,1,0,,2011,8,0,0,,172900,165000,link,,,,,,,,
45.6083799,0,1,1,2,1,Anjou,no_agents,0,0,0,0,1,0,0,0,133.78,34,0,0,9.14,-73.5608469,0,7800 place Seuilly,1,1,1,1,9_5,0,0,0,4,0,0,http://duproprio.com//house-for-sale-anjou-quebec-en-258608,0,1,1,1,25.6,2011,8,0,0,251000,299000,284000,freehold_townhouse,south,1,1964,,4_chambres_ï¿½_l_ï¿½tage_avec_salle_de_bain,,,
45.4828989,0,1,0,2,1,Westmount,with_garage,0,0,1,0,0,0,0,0,138.98,150,0,0,10.36,-73.6056815,1,552 avenue Lansdowne,2,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-westmount-quebec-en-237492,0,1,1,0,19.58,2011,8,0,1,672000,839900,790000,semi_detached,east,2,1967,2_salles_de_bains_completes_a_l_ï¿½tage,chambre_des_maitres_avec_walk_in_et_salle_de_bain_complete,,,
45.4555576,0,1,0,2,1,Pointe-Claire,by_appointment,0,0,0,0,1,0,0,0,120.77,49,0,0,7.92,-73.7885572,1,60 Belmont,2,0,1,1,9,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-claire-quebec-en-261845,0,1,1,0,34.14,2011,7,0,0,204300,329900,325000,detached,,,1951,,,,,
45.6073432,0,1,0,1,1,Anjou,no_agents,0,0,0,0,1,0,0,1,71.35,12,0,0,7.32,-73.5418503,1,5758 avenue Baldwin,1,1,1,1,7,0,0,0,3,0,0,http://duproprio.com//home-for-sale-anjou-quebec-en-234842,0,1,1,1,22.86,2011,7,0,0,236000,285000,275000,detached,west,,1955,completement_rï¿½novï¿½,2_chambre_a_l_ï¿½tage_et_1_chambre_sous_sol,,,
45.4686212,0,1,1,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,make_an_offer,0,0,1,0,1,1,1,0,98.48,107,0,0,7.32,-73.6380624,0,4825 avenue Bessborough,1,1,0,0,6,1,0,0,3,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-247359,1,1,1,0,27.43,2011,7,0,0,321000,405000,400000,2_storey,east,,1948,ceramic_tiles,hardwood_floors,,,
45.4417533,0,1,1,2,1,Dorval / Dorval Island,completely_renovated,0,0,1,0,0,0,1,0,202.71,122,0,0,,-73.7690736,1,210 rue Touzin,2,1,1,1,13,0,0,0,4,0,0,http://duproprio.com//home-for-sale-dorval-quebec-en-240464,0,1,1,0,,2011,7,0,0,,,,2_storey,,1,1950,,,,,
